Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,valence_bin,speechiness_bin
1456,6btBxRX5cmgzNw2uCNUU2K,The Budos Band,V,Old Engine Oil,40,191213,False,0.366,0.91,2,-6.157,1,0.0415,0.00119,0.834,0.101,0.322,92.94,4,afrobeat,0.3-0.4,0.0-0.1
1465,6K8y9WcUbgv0j7RGceHvym,Tony Allen,Afrobeat Makers (Tony Allen Rhythms Revisited),Ikeja Roads,48,160948,False,0.777,0.598,2,-13.803,0,0.0412,0.023,0.89,0.106,0.684,100.007,4,afrobeat,0.6-0.7,0.0-0.1
1466,7bH0vuNH2UMpgJ57reuEr1,Orquestra Voadora,Revoar,Revoar,21,271189,False,0.413,0.744,3,-9.798,0,0.0694,0.24,0.602,0.109,0.963,88.561,4,afrobeat,0.9-1.0,0.0-0.1
1472,62vanxxd2ya187PcF6Pc59,The Sound Stylistics,Greasin The Wheels,KNUCKLEHEAD,21,333986,False,0.688,0.897,0,-5.623,1,0.0311,0.467,0.706,0.0332,0.942,113.784,4,afrobeat,0.9-1.0,0.0-0.1
1473,5utbwhNY1zcrYkqEFWvMkx,The Soul Snatchers,Unique's New Testament of Funk (The Definite Collection),Sniffin' & Snatchin',21,215800,False,0.785,0.862,7,-7.252,1,0.059,0.016,0.947,0.108,0.682,106.052,4,afrobeat,0.6-0.7,0.0-0.1
1476,0ln5lNsSNM69EJSUjxZEIE,Breakestra,Joyful Noise,Posed To Be - Instrumental,21,213666,False,0.783,0.864,11,-8.554,0,0.0388,0.00106,0.868,0.166,0.687,104.356,4,afrobeat,0.6-0.7,0.0-0.1
1481,50Jrmqeu2Ko23HjJygRjbU,Star Feminine Band,Star Feminine Band,Femme africaine,21,224568,False,0.517,0.834,2,-6.918,1,0.0676,0.13,0.627,0.0894,0.871,113.778,3,afrobeat,0.8-0.9,0.0-0.1
1489,5SeUD53c2e4fyuHZ7cPOyM,The New Mastersounds;Eddie Roberts,The Deplar Effect,Georgie Famous,22,218106,False,0.442,0.804,11,-9.555,0,0.0806,0.0115,0.854,0.162,0.589,150.144,4,afrobeat,0.5-0.6,0.0-0.1
1491,5MYEsQRQLp9H82wBUHq8cP,Los Amigos Invisibles,Commercial,Burundanga,22,299400,False,0.759,0.914,9,-7.616,1,0.0374,0.0186,0.803,0.342,0.727,109.998,4,afrobeat,0.7-0.8,0.0-0.1
1493,6vCaE0f8dWkjgytfnTka9v,The Budos Band,The Budos Band III,Mark of the Unnamed,21,239693,False,0.622,0.797,7,-8.958,0,0.0312,0.117,0.909,0.16,0.795,114.822,4,afrobeat,0.7-0.8,0.0-0.1
1495,29CBLtJrvyVxdJ41seRiZp,The New Mastersounds,Out On the Faultline,You Mess Me Up,22,128973,False,0.573,0.995,7,-3.365,1,0.0621,0.116,0.972,0.176,0.921,98.171,4,afrobeat,0.9-1.0,0.0-0.1
1506,3bMQUvGEAib8rYvKWWKu9m,Ikebe Shakedown,Stone by Stone,Dram,50,243693,False,0.595,0.765,6,-8.626,0,0.0574,0.056,0.851,0.169,0.736,149.58,4,afrobeat,0.7-0.8,0.0-0.1
1507,5GMhgIyKbUlcw05h394yvl,El Michels Affair;Piya Malik,Yeti Season (Deluxe Version),Murkit Gem,42,192404,False,0.536,0.632,3,-10.067,0,0.0641,0.599,0.921,0.159,0.566,117.796,4,afrobeat,0.5-0.6,0.0-0.1
1598,0TRn6e7Sh2xxivVePHv0J0,Plastilina Mosh,Aquamosh,Encendedor,21,156920,False,0.647,0.855,11,-9.225,1,0.0776,0.000331,0.809,0.687,0.816,107.859,4,afrobeat,0.8-0.9,0.0-0.1
1648,1nEyUPeVFCAjIywCDz2LAP,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Las Lycras del Avila,21,181493,False,0.691,0.624,0,-8.47,1,0.0358,0.32,0.67,0.0869,0.734,132.297,4,afrobeat,0.7-0.8,0.0-0.1
1751,5aJI7OzC1n3XKVLgYAxgwj,Bacao Rhythm & Steel Band,55,PIMP,49,194972,False,0.672,0.858,3,-5.233,0,0.145,0.456,0.811,0.104,0.963,166.689,4,afrobeat,0.9-1.0,0.1-0.2
1759,672sXt55h2Ol2MTcbKR5Sw,Manu Dibango,African Voodoo,Groovy Flute,47,153097,False,0.678,0.845,3,-9.412,1,0.0392,0.791,0.782,0.0637,0.965,104.653,4,afrobeat,0.9-1.0,0.0-0.1
1800,0gGslfeZ5GjK19VcS82Sqa,Kutiman,Mix Tel Aviv,Mix Tel Aviv,36,277438,False,0.751,0.688,0,-8.023,1,0.0436,0.102,0.84,0.0799,0.403,120.96,4,afrobeat,0.4-0.5,0.0-0.1
1801,6TRYv8brfH12SfgV8lMraP,Akalé Wubé,Mata,Mata,44,230853,False,0.569,0.496,4,-11.423,0,0.0674,0.393,0.924,0.11,0.808,82.822,4,afrobeat,0.8-0.9,0.0-0.1
1804,44kT6XsCkSGb9wNQ5qGXvg,Jungle Fire,Tropicoso,Comencemos (Let's Start),44,152600,False,0.666,0.903,0,-6.462,1,0.0456,0.23,0.616,0.151,0.913,111.84,4,afrobeat,0.9-1.0,0.0-0.1
1808,174aZteQew30wcq8sPzlW6,Ikebe Shakedown,Stone by Stone,Rio Grande,46,230986,False,0.445,0.605,11,-7.509,0,0.0304,0.25,0.76,0.321,0.692,162.588,4,afrobeat,0.6-0.7,0.0-0.1
1809,3PBZeQmbywJVKdlRBzSg2C,The Shaolin Afronauts,"The Fundamental Nature of Being, Part One","Abyssinian Suite, Pt. 4",41,292228,False,0.526,0.762,11,-12.783,0,0.0401,0.0183,0.511,0.0664,0.867,110.086,4,afrobeat,0.8-0.9,0.0-0.1
1852,1u5CtLtLmmY4KIe4k94XtA,El Michels Affair,Yeti Season (Deluxe Version),Ala Vida,42,232357,False,0.647,0.386,1,-10.388,1,0.0571,0.67,0.906,0.146,0.491,80.833,4,afrobeat,0.4-0.5,0.0-0.1
1855,1Bx3trnFdCStyiV5PF0vkj,The Budos Band,The Budos Band,T.I.B.W.F.,52,160600,False,0.674,0.607,1,-7.76,1,0.057,0.0124,0.87,0.147,0.712,77.845,4,afrobeat,0.7-0.8,0.0-0.1
1872,3mNtJ94LS5gTrclSCE9w9r,Ebo Taylor;Pat Thomas;Henrik Schwarz,Ene Nyame (Henrik Schwarz Blend),Eye Nyam Nam 'A' Mensuro - Henrik Schwarz Blend,49,563866,False,0.761,0.626,5,-12.634,1,0.0421,0.0172,0.634,0.0879,0.715,124.024,4,afrobeat,0.7-0.8,0.0-0.1
1907,1xDeDsNoBNyBidVQKPnWXE,Menahan Street Band,Make the Road By Walking,Home Again,52,202240,False,0.587,0.732,5,-8.097,1,0.0317,0.055,0.924,0.247,0.747,96.848,4,afrobeat,0.7-0.8,0.0-0.1
1951,1lDELORqnHLLTe1bYmHLq7,Whitefield Brothers,Earthology,Safari Strut,46,199572,False,0.677,0.862,5,-5.016,1,0.0536,0.416,0.859,0.0967,0.902,109.965,4,afrobeat,0.9-1.0,0.0-0.1
1984,1cGpjqxs56wNKE6LOBnUcD,The New Mastersounds,Breaks from the Border,Freckles,50,223600,False,0.787,0.834,6,-6.16,0,0.0311,0.145,0.802,0.0929,0.961,113.337,4,afrobeat,0.9-1.0,0.0-0.1
2301,1fDFHXcykq4iw8Gg7s5hG9,The 1975,Being Funny In A Foreign Language,About You,73,326490,False,0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,4,alt-rock,0.4-0.5,0.0-0.1
2321,1ABzvnkHLpLaIN7VlB00LJ,Kinky,Kinky (Remastered),Soun Tha Mi Primer Amor - Remastered,54,191000,False,0.83,0.838,6,-6.77,1,0.0776,0.0805,0.517,0.073,0.829,104.418,4,alt-rock,0.8-0.9,0.0-0.1
2350,0xD23i0X1WjqMSYIxRfO80,The Neighbourhood,#000000 & #FFFFFF,Unfair,72,146866,False,0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033,4,alt-rock,0.0-0.1,0.0-0.1
2356,5gRcv46AMTrosmTOqrOV3Q,Nirvana,In Utero - 20th Anniversary Remaster,Dumb,75,151893,False,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,4,alt-rock,0.8-0.9,0.0-0.1
2361,0OtXJQBLb7wPXL2XyN2cFW,Porcupine Tree,Deadwing,Lazarus,53,258586,False,0.354,0.581,9,-6.074,1,0.0302,0.201,0.661,0.177,0.338,171.961,4,alt-rock,0.3-0.4,0.0-0.1
2461,2Kt1XplPBQBsDKQDa6TssB,The Neighbourhood,I Love You.,Flawless,70,246493,True,0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,4,alt-rock,0.3-0.4,0.0-0.1
2463,3Y4rUyw7XBCK6hGHCOt6rp,The Strokes,Comedown Machine,"Call It Fate, Call It Karma",72,204773,False,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4,alt-rock,0.3-0.4,0.0-0.1
2538,6qtDW5A9dgCyjhQZSGRlcu,Enjambre,Proaño,Nueve,49,211240,False,0.466,0.832,4,-5.235,1,0.047,0.0277,0.627,0.156,0.509,132.054,4,alt-rock,0.5-0.6,0.0-0.1
2612,4wajJ1o7jWIg62YqpkHC7S,Radiohead,In Rainbows,Weird Fishes/ Arpeggi,71,318186,False,0.531,0.61,11,-8.025,0,0.0387,0.772,0.756,0.0908,0.199,152.958,4,alt-rock,0.1-0.2,0.0-0.1
2652,6Thn8AOHIwPCkf2O4ZgfC2,Phosphorescent,Muchacho,Song for Zula,62,370200,False,0.486,0.623,4,-8.264,1,0.0358,0.734,0.536,0.0509,0.525,86.007,4,alt-rock,0.5-0.6,0.0-0.1
2704,35YyxFpE0ZTOoqFx5bADW8,Radiohead,In Rainbows,Nude,69,255386,False,0.516,0.342,4,-9.785,1,0.0342,0.832,0.579,0.0857,0.167,128.378,3,alt-rock,0.1-0.2,0.0-0.1
2714,7AtcBzm8ywaQpifSqRdyPH,Lupa,Oi :),Oi :),46,159428,False,0.559,0.679,3,-8.993,1,0.0349,5.71e-05,0.555,0.12,0.587,139.998,4,alt-rock,0.5-0.6,0.0-0.1
2752,4IiuExPFijOGZnVxGsKWcc,The White Stripes;The Glitch Mob,Seven Nation Army (The Glitch Mob Remix),Seven Nation Army - The Glitch Mob Remix,65,257021,False,0.701,0.844,4,-6.629,1,0.133,0.152,0.626,0.194,0.198,120.04,4,alt-rock,0.1-0.2,0.1-0.2
2763,57Xjny5yNzAcsxnusKmAfA,The Strokes,Room On Fire,Reptilia,75,219826,False,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,4,alt-rock,0.7-0.8,0.0-0.1
2767,06WUUNf7q18NZfjIsQFsfa,Slayer,Repentless,Delusions of Saviour,73,115413,False,0.223,0.805,8,-8.969,1,0.037,0.000179,0.814,0.0849,0.25,168.165,4,alt-rock,0.2-0.3,0.0-0.1
2768,6gYx4SBZz99Lwn6V5iDll9,Porcupine Tree,Deadwing,Arriving Somewhere But Not Here,51,722200,False,0.377,0.789,2,-5.032,0,0.0504,0.016,0.705,0.245,0.048,159.965,4,alt-rock,0.0-0.1,0.0-0.1
2794,5y0ig04lDdVHdeHj70dPea,Enjambre,Imperfecto Extraño,Y La Esperanza,46,222306,False,0.521,0.642,4,-8.572,0,0.0308,0.222,0.826,0.227,0.358,114.026,4,alt-rock,0.3-0.4,0.0-0.1
2798,6BttoLTTDMUFbbcFNQw121,Enjambre,Proaño,Rosa Náutica (Del Piso),46,235586,False,0.476,0.849,4,-6.357,0,0.0411,0.00489,0.589,0.157,0.136,132.65,4,alt-rock,0.1-0.2,0.0-0.1
2803,6lvJDlBrtabJWiBlMTGxKs,Blonde Redhead,Melody of Certain Damaged Lemons,For the Damaged Coda,60,157000,False,0.5,0.47,0,-9.995,0,0.0395,0.798,0.88,0.0899,0.0766,141.454,4,alt-rock,0.0-0.1,0.0-0.1
2811,1LomCMl5wD3MPVlC6smUHe,Wolf Alice,Visions Of A Life,Don’t Delete The Kisses,65,275226,False,0.604,0.789,5,-6.259,1,0.0273,0.0011,0.828,0.368,0.348,122.032,4,alt-rock,0.3-0.4,0.0-0.1
2853,2rtGaCAeYtmcIvuZsvgTf6,Radiohead,Kid A,How to Disappear Completely,67,356333,False,0.167,0.302,6,-11.644,0,0.0345,0.316,0.797,0.11,0.19,102.026,4,alt-rock,0.1-0.2,0.0-0.1
2890,5eK0UAeymUyyXILUAefcj5,Pescado Rabioso,Lo Mejor de Pescado Rabioso,Me Gusta Ese Tajo,45,145373,False,0.459,0.717,11,-8.16,0,0.0487,0.00159,0.793,0.213,0.673,157.436,3,alt-rock,0.6-0.7,0.0-0.1
2971,6rpdxmNNNCTA07YGUQsqH4,Patricio Rey y sus Redonditos de Ricota,Luzbelito,Ella Baila Con Todos,44,299160,False,0.592,0.797,2,-7.657,1,0.0288,0.000929,0.847,0.0826,0.518,99.032,4,alt-rock,0.5-0.6,0.0-0.1
3208,26ZzSLUJMmYp5u1hDELEWH,Crystal Castles,(III),Transgender,76,184760,False,0.522,0.914,7,-8.285,1,0.0379,0.000164,0.847,0.24,0.0364,137.939,3,alternative,0.0-0.1,0.0-0.1
3486,1ABzvnkHLpLaIN7VlB00LJ,Kinky,Kinky (Remastered),Soun Tha Mi Primer Amor - Remastered,54,191000,False,0.83,0.838,6,-6.77,1,0.0776,0.0805,0.517,0.073,0.829,104.418,4,alternative,0.8-0.9,0.0-0.1
3501,1fDFHXcykq4iw8Gg7s5hG9,The 1975,Being Funny In A Foreign Language,About You,73,326490,False,0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,4,alternative,0.4-0.5,0.0-0.1
3506,0q6LuUqGLUiCPP1cbdwFs3,Gorillaz,Plastic Beach,On Melancholy Hill,78,233866,False,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,4,alternative,0.5-0.6,0.0-0.1
3600,0xD23i0X1WjqMSYIxRfO80,The Neighbourhood,#000000 & #FFFFFF,Unfair,72,146866,False,0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033,4,alternative,0.0-0.1,0.0-0.1
3612,5gRcv46AMTrosmTOqrOV3Q,Nirvana,In Utero - 20th Anniversary Remaster,Dumb,75,151893,False,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,4,alternative,0.8-0.9,0.0-0.1
3656,0OtXJQBLb7wPXL2XyN2cFW,Porcupine Tree,Deadwing,Lazarus,53,258586,False,0.354,0.581,9,-6.074,1,0.0302,0.201,0.661,0.177,0.338,171.961,4,alternative,0.3-0.4,0.0-0.1
3709,3Y4rUyw7XBCK6hGHCOt6rp,The Strokes,Comedown Machine,"Call It Fate, Call It Karma",72,204773,False,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4,alternative,0.3-0.4,0.0-0.1
3765,2Kt1XplPBQBsDKQDa6TssB,The Neighbourhood,I Love You.,Flawless,70,246493,True,0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,4,alternative,0.3-0.4,0.0-0.1
3958,6Thn8AOHIwPCkf2O4ZgfC2,Phosphorescent,Muchacho,Song for Zula,62,370200,False,0.486,0.623,4,-8.264,1,0.0358,0.734,0.536,0.0509,0.525,86.007,4,alternative,0.5-0.6,0.0-0.1
3997,6qtDW5A9dgCyjhQZSGRlcu,Enjambre,Proaño,Nueve,49,211240,False,0.466,0.832,4,-5.235,1,0.047,0.0277,0.627,0.156,0.509,132.054,4,alternative,0.5-0.6,0.0-0.1
4000,1FWsomP9StpCcXNWmJk8Cl,Cigarettes After Sex,Cigarettes After Sex,K.,78,320030,False,0.454,0.4,3,-10.261,1,0.0265,0.139,0.846,0.137,0.327,93.719,4,ambient,0.3-0.4,0.0-0.1
4002,0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Cigarettes After Sex,Apocalypse,84,290616,False,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4,ambient,0.1-0.2,0.0-0.1
4003,3p4hRhMcb6ch8OLtATMaLw,Cigarettes After Sex,Cry,Cry,76,256799,False,0.406,0.399,7,-10.449,1,0.0278,0.756,0.678,0.112,0.163,142.83,4,ambient,0.1-0.2,0.0-0.1
4004,6ilc4vQcwMPlvAHFfsTGng,Cigarettes After Sex,Cigarettes After Sex,Sweet,75,292110,False,0.45,0.511,6,-9.073,1,0.0276,0.353,0.766,0.139,0.115,96.563,4,ambient,0.1-0.2,0.0-0.1
4005,0SpkyS1Q4MD8GaVcP5YjT4,Cigarettes After Sex,Cigarettes After Sex,Sunsetz,78,215150,False,0.405,0.479,5,-9.396,1,0.0301,0.0527,0.795,0.0974,0.131,75.37,4,ambient,0.1-0.2,0.0-0.1
4006,4VxaUj96W2jw9UOtKHu51p,Apparat;Soap&Skin,The Devil's Walk,Goodbye,60,256786,False,0.484,0.457,1,-13.976,0,0.0456,0.406,0.646,0.297,0.187,87.159,4,ambient,0.1-0.2,0.0-0.1
4010,4WfV1CNg91SBp8oG0VY0VB,Cigarettes After Sex,Crush,Crush,65,266666,False,0.401,0.504,5,-8.579,1,0.0252,0.0884,0.757,0.11,0.285,98.357,4,ambient,0.2-0.3,0.0-0.1
4011,70YTBH8vOGJNMhy6186yFm,Cigarettes After Sex,Cry,Heavenly,71,286773,False,0.535,0.437,8,-9.187,1,0.0248,0.669,0.688,0.11,0.127,105.22,4,ambient,0.1-0.2,0.0-0.1
4012,1l4pW7Tklvcc3k38rDFMkk,Cigarettes After Sex,Cry,Touch,65,292853,False,0.483,0.5,6,-9.403,1,0.0241,0.354,0.912,0.103,0.368,95.981,4,ambient,0.3-0.4,0.0-0.1
4013,1lusH0zFDRV1ThaFYsUgfi,Cigarettes After Sex,Affection,Affection,67,311000,True,0.403,0.417,7,-11.252,1,0.0257,0.5,0.889,0.105,0.251,89.966,4,ambient,0.2-0.3,0.0-0.1
4014,5VYBergVrUDcb8QyEg70cF,Cigarettes After Sex,Affection,Keep on Loving You,65,233010,False,0.456,0.364,2,-9.336,0,0.0252,0.533,0.96,0.111,0.116,73.457,4,ambient,0.1-0.2,0.0-0.1
4015,1BncfTJAWxrsxyT9culBrj,Ludovico Einaudi;Daniel Hope;I Virtuosi Italiani,In A Time Lapse,Experience,79,315426,False,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,4,ambient,0.0-0.1,0.0-0.1
4018,4nvLuqwTOZdEJI1fcHXv8h,Cigarettes After Sex,You're All I Want,You're All I Want,68,264453,False,0.233,0.471,5,-10.947,1,0.0294,0.363,0.828,0.113,0.277,182.161,4,ambient,0.2-0.3,0.0-0.1
4021,7qH9Z4dJEN0l9bidizW7fq,Novo Amor,Bathing Beach,Anchor,75,257533,False,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,4,ambient,0.1-0.2,0.0-0.1
4022,2hIsd0F6ZGfHCC1xa7vSad,Cigarettes After Sex,Cigarettes After Sex,Each Time You Fall in Love,65,290630,False,0.378,0.533,10,-8.843,1,0.0279,0.479,0.508,0.131,0.285,75.927,4,ambient,0.2-0.3,0.0-0.1
4025,6TWcSqCntZhH5vyc35kkob,Cigarettes After Sex,Cigarettes After Sex,John Wayne,65,258483,False,0.441,0.465,3,-8.389,1,0.0291,0.343,0.884,0.0982,0.173,123.933,4,ambient,0.1-0.2,0.0-0.1
4026,4b3khTm3ufGRTyZwuYdasn,Cigarettes After Sex,Cry,Don't Let Me Go,64,262560,False,0.414,0.369,6,-9.606,1,0.0262,0.453,0.501,0.0985,0.17,96.722,3,ambient,0.1-0.2,0.0-0.1
4031,6kkwzB6hXLIONkEk9JciA6,Marconi Union,The Ambient Zone Just Music Cafe Vol 4,Weightless,68,480106,False,0.139,0.22,2,-19.974,0,0.0324,0.856,0.831,0.17,0.0789,71.432,5,ambient,0.0-0.1,0.0-0.1
4035,3weNRklVDqb4Rr5MhKBR3D,Ludovico Einaudi,Una Mattina,Nuvole Bianche,73,357706,False,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,1,ambient,0.0-0.1,0.0-0.1
4051,2aJDlirz6v2a4HREki98cP,Bicep,Bicep,Glue,74,269149,False,0.853,0.798,4,-7.995,0,0.068,0.0158,0.948,0.0967,0.42,129.983,4,ambient,0.4-0.5,0.0-0.1
4053,257SoE95qEweGItCB9Q5rE,Hildur Guðnadóttir,Joker (Original Motion Picture Soundtrack),Call Me Joker,46,288800,False,0.199,0.319,2,-14.43,1,0.0334,0.00513,0.893,0.144,0.0462,120.772,4,ambient,0.0-0.1,0.0-0.1
4054,514vvD0m17sJuYzoOqcE2Q,Cigarettes After Sex,Cigarettes After Sex,Young & Dumb,59,273896,False,0.403,0.521,0,-8.842,1,0.028,0.507,0.7,0.105,0.231,97.053,4,ambient,0.2-0.3,0.0-0.1
4056,6VJYENs5BugMc1dCVepivD,Cigarettes After Sex,Cigarettes After Sex,Flash,60,274576,False,0.561,0.367,0,-10.35,0,0.0246,0.373,0.831,0.0989,0.125,73.993,4,ambient,0.1-0.2,0.0-0.1
4057,2yyQmFCUPenLlfpfUxBnAd,Cigarettes After Sex,Cigarettes After Sex,Truly,59,244110,False,0.449,0.383,4,-9.808,1,0.0278,0.145,0.565,0.0846,0.311,96.549,4,ambient,0.3-0.4,0.0-0.1
4058,37xXDxPzfk5lnU8aNSRXfw,Cigarettes After Sex,Cry,You're the Only Good Thing In My Life,59,275186,True,0.454,0.287,5,-11.202,1,0.0289,0.779,0.753,0.131,0.054,130.637,4,ambient,0.0-0.1,0.0-0.1
4060,7aS8e5XKVWDcbyn06mF9fz,Jon Hopkins,Monsters (Original Motion Picture Soundtrack),Candles,54,148546,False,0.298,0.148,3,-26.245,0,0.0438,0.868,0.843,0.11,0.0603,108.658,4,ambient,0.0-0.1,0.0-0.1
4061,6XdoudbyF67XLcwarEPy0L,Cigarettes After Sex,Cigarettes After Sex,Opera House,60,365150,False,0.361,0.291,5,-14.148,1,0.0338,0.722,0.837,0.0971,0.0708,115.999,4,ambient,0.0-0.1,0.0-0.1
4062,4mecZsH7nSz3zUkqhdZTd6,Ludovico Einaudi;Daniel Hope;I Virtuosi Italiani,Isolate & Chill,Experience,53,312853,False,0.457,0.474,2,-9.245,1,0.0324,0.93,0.956,0.0679,0.0381,92.404,4,ambient,0.0-0.1,0.0-0.1
4063,3ePd4K8tcdfr7KmbuOTrKK,Novo Amor,"Woodgate, NY",From Gold,62,214335,False,0.392,0.433,5,-13.313,1,0.0364,0.92,0.646,0.0937,0.0432,100.253,4,ambient,0.0-0.1,0.0-0.1
4064,6Q5uDNuuFYa8ToL3CCoHPC,Grouper,Inca Ore / Grouper,Poison Tree,69,196893,False,0.224,0.139,11,-22.587,1,0.0354,0.961,0.913,0.108,0.213,111.316,4,ambient,0.2-0.3,0.0-0.1
4065,0Dkibk70FDp6t7eOZNemNQ,Ludovico Einaudi,Una Mattina,Una Mattina,70,203800,False,0.231,0.0297,2,-31.544,1,0.0579,0.991,0.878,0.0742,0.07,131.413,4,ambient,0.0-0.1,0.0-0.1
4074,2oa53bhiNPCz2CGh26AYxi,Novo Amor,Bathing Beach,Colourway,60,228164,False,0.261,0.371,3,-10.112,1,0.0313,0.96,0.856,0.109,0.149,158.924,4,ambient,0.1-0.2,0.0-0.1
4075,14rZjW3RioG7WesZhYESso,Yann Tiersen,Le Fabuleux destin d'Amélie Poulain (Bande originale du film),"Comptine d'un autre été, l'après-midi",73,140733,False,0.483,0.192,4,-15.378,0,0.0469,0.991,0.908,0.106,0.0542,100.848,4,ambient,0.0-0.1,0.0-0.1
4077,56oReVXIfUO9xkX7pHmEU0,Max Richter;Louisa Fuller;Natalia Bonner;John Metcalfe;Philip Sheppard;Chris Worsey,The Blue Notebooks (15 Years),On the Nature of Daylight,65,371746,False,0.065,0.341,10,-12.743,0,0.0482,0.154,0.854,0.109,0.0334,65.38,4,ambient,0.0-0.1,0.0-0.1
4079,6KpO4neDXxGdiEgsivZieY,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Divenire (Deluxe Edition),Divenire,58,402240,False,0.14,0.217,7,-15.304,1,0.0352,0.909,0.855,0.0689,0.078,88.381,4,ambient,0.0-0.1,0.0-0.1
4100,6qMcBfQ3Dy3Cn6q27tcQDR,Apparat,"Goodbye (Theme from Dark, a Netflix Original Series)","Goodbye - Theme from Dark, a Netflix Original Series",40,256786,False,0.483,0.456,1,-14.013,0,0.0439,0.396,0.571,0.301,0.183,87.154,4,ambient,0.1-0.2,0.0-0.1
4101,4jG4sYRBkrJRBx2dMgNwYY,aswekeepsearching,Rooh,Gangtey,33,137765,False,0.182,0.242,2,-16.755,1,0.0442,0.922,0.872,0.101,0.074,114.671,1,ambient,0.0-0.1,0.0-0.1
4102,5gImXOx1pMapDLi5bXy4QA,aswekeepsearching,Sleep,Glued,33,257180,False,0.325,0.349,2,-21.23,1,0.0555,0.871,0.886,0.0851,0.0394,179.966,4,ambient,0.0-0.1,0.0-0.1
4107,7bJ6xGa3RG2dQgNiK10uAv,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),Chalkboard,62,65040,False,0.432,0.109,9,-15.925,0,0.0368,0.889,0.772,0.0939,0.0797,92.682,4,ambient,0.0-0.1,0.0-0.1
4109,4jNQkWhuzqrbqQuqanFFJ6,Maxence Cyrin,Novö Piano,Where Is My Mind,64,165160,False,0.333,0.114,9,-21.255,1,0.0453,0.906,0.96,0.119,0.0566,141.839,4,ambient,0.0-0.1,0.0-0.1
4114,0EnJ7hwoixkSPHQHMDAsQ5,Mercuzio Pianist,I Just Want You (From 'Castle'),I Just Want You - From 'Castle',56,95033,False,0.699,0.18,4,-22.361,0,0.0731,0.99,0.836,0.0649,0.268,129.775,4,ambient,0.2-0.3,0.0-0.1
4115,285ieonEuLkll3zknYK2TY,Gustavo Santaolalla,The Last of Us,The Last of Us,61,183533,False,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,3,ambient,0.3-0.4,0.0-0.1
4116,0byw9oyQKnZ1fUWHfLQ9Wq,Cigarettes After Sex,Cry,Pure,55,254626,False,0.537,0.211,6,-13.477,0,0.0312,0.557,0.804,0.101,0.0399,134.475,3,ambient,0.0-0.1,0.0-0.1
4117,55tehuewleUyLqkKuovHkQ,Roger Eno;Scoring Berlin,The Turning Year,Clearly,53,149976,False,0.336,0.052,3,-25.364,1,0.0283,0.952,0.955,0.0695,0.0366,62.748,4,ambient,0.0-0.1,0.0-0.1
4118,2m2GJpBjQNNphaCgBeoj7R,Stephan Moccio,Fracture,Fracture,69,207640,False,0.324,0.0186,2,-28.248,1,0.0476,0.99,0.934,0.105,0.126,85.297,4,ambient,0.1-0.2,0.0-0.1
4119,7Jd0MqZq15T4pDWts2G6Yl,Brian Eno;Jon Hopkins;Leo Abrahams,Small Craft On A Milk Sea,Emerald and Stone,56,132306,False,0.324,0.0379,11,-25.247,1,0.0554,0.987,0.907,0.0756,0.0383,120.169,4,ambient,0.0-0.1,0.0-0.1
4120,13Z3uZXTFpbLBZ8R1rTUKO,Sleeping At Last,Atlas: II,Hearing,65,248635,False,0.207,0.292,7,-11.641,1,0.0328,0.818,0.942,0.0934,0.11,141.869,4,ambient,0.1-0.2,0.0-0.1
